shoulder_pan,elbow_flex,wrist_flex,wrist_roll,shoulder_lift,gripper
-0.0859029241215959,-0.5522330836388308,1.6689710972195777,-0.0260776733940559,-0.3574175235773544,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
0.023009711818284616,1.5784662307343247,1.2041749184902284,0.08130098175793898,-1.8315730607354554,-0.2684466378799872
